datecode,year,month,day,temp,wind,flow
38410,2005,2,27,32.488,6.7166,2.00E+05
38411,2005,2,28,25.259,12.061,2.44E+05
38412,2005,3,1,18.88,11.235,2.76E+05
38413,2005,3,2,18.624,6.1613,2.71E+05
38414,2005,3,3,25.312,3.8796,2.32E+05
38415,2005,3,4,35.217,6.0859,1.91E+05
38416,2005,3,5,37.897,9.3437,1.67E+05
38417,2005,3,6,50.482,10.93,1.16E+05
38418,2005,3,7,25.07,11.751,2.31E+05
38419,2005,3,8,21.199,7.6545,2.54E+05
38420,2005,3,9,23.848,7.388,2.48E+05
38421,2005,3,10,28.274,9.7484,2.35E+05
38422,2005,3,11,25.907,11.819,2.23E+05
38423,2005,3,12,18.158,7.0152,2.51E+05
38424,2005,3,13,25.397,4.2165,2.26E+05
38425,2005,3,14,28.137,5.0188,2.16E+05
38426,2005,3,15,30.067,6.7684,2.09E+05
38427,2005,3,16,32.728,6.9888,1.98E+05
38428,2005,3,17,30.63,9.0681,2.13E+05
38429,2005,3,18,34.856,11.294,1.98E+05
38430,2005,3,19,32.802,9.6626,1.95E+05
38431,2005,3,20,31.391,6.112,1.97E+05
38432,2005,3,21,32.6,7.9487,1.94E+05
38433,2005,3,22,34.677,12.968,1.98E+05
38434,2005,3,23,32.098,7.2964,2.02E+05
38435,2005,3,24,38.675,6.6294,1.63E+05
38436,2005,3,25,32.342,7.7864,1.90E+05
38437,2005,3,26,34.714,3.522,1.61E+05
38438,2005,3,27,39.372,4.3552,1.50E+05
38439,2005,3,28,48.139,5.5262,1.21E+05
38440,2005,3,29,56.851,12.591,98394
38441,2005,3,30,55.06,12.537,90492
38442,2005,3,31,43.784,7.8202,1.41E+05
38443,2005,4,1,42.846,8.3583,1.35E+05
38444,2005,4,2,42.791,5.622,1.23E+05
38445,2005,4,3,47.103,5.4807,1.17E+05
38446,2005,4,4,54.977,8.7704,1.05E+05
38447,2005,4,5,64.514,6.7017,69702
38448,2005,4,6,52.281,9.7443,90840
38449,2005,4,7,47.602,8.3126,1.13E+05
38450,2005,4,8,48.76,6.6491,99714
38451,2005,4,9,52.42,5.9597,87523
38452,2005,4,10,59.763,11.424,78270
38453,2005,4,11,53.503,13.817,94884
38454,2005,4,12,42.44,11.298,1.43E+05
38455,2005,4,13,46.333,10.524,1.26E+05
38456,2005,4,14,48.677,6.5124,1.07E+05
38457,2005,4,15,51.27,4.9014,95481
38458,2005,4,16,58.96,5.0011,65076
38459,2005,4,17,55.769,4.7105,74272
38460,2005,4,18,67.41,6.6487,61870
38461,2005,4,19,68.715,10.554,57809
38462,2005,4,20,45.043,12.51,1.01E+05
38463,2005,4,21,46.312,6.2458,1.06E+05
38464,2005,4,22,39.747,13.603,1.43E+05
38465,2005,4,23,37.303,14.019,1.58E+05
38466,2005,4,24,46.621,10.602,1.24E+05
38467,2005,4,25,51.275,10.713,99693
38468,2005,4,26,44.135,8.6316,1.12E+05
38469,2005,4,27,42.928,7.9808,1.36E+05
38470,2005,4,28,42.893,5.1954,1.26E+05
38471,2005,4,29,44.766,4.9935,1.16E+05
38472,2005,4,30,44.238,7.7326,1.10E+05
38473,2005,5,1,40.586,10.144,1.36E+05
38474,2005,5,2,38.592,8.9674,1.54E+05
38475,2005,5,3,41.732,6.3671,1.43E+05
38476,2005,5,4,50.914,6.8403,1.01E+05
38477,2005,5,5,58.251,9.1457,80453
38478,2005,5,6,58.129,6.9045,67107
38479,2005,5,7,49.975,5.9729,88616
38480,2005,5,8,68.431,7.7532,57547
38481,2005,5,9,65.255,9.7521,60846
38482,2005,5,10,62.545,9.5122,62683
38483,2005,5,11,43.462,16.095,1.20E+05
38484,2005,5,12,46.008,11.657,1.23E+05
38485,2005,5,13,55.143,6.0624,90401
38486,2005,5,14,50.269,10.909,83328
38487,2005,5,15,48.743,6.4363,99368
38488,2005,5,16,51.289,7.6421,95000
38489,2005,5,17,58.934,8.6405,77278
38490,2005,5,18,60.75,11.276,70601
38491,2005,5,19,53.209,8.855,88136
38492,2005,5,20,55.754,5.9783,71579
38493,2005,5,21,63.897,6.7329,53456
38494,2005,5,22,66.719,9.8391,54855
38495,2005,5,23,55.546,9.0439,65109
38496,2005,5,24,56.576,6.4105,65858
38497,2005,5,25,60.535,7.3192,61977
38498,2005,5,26,62.105,7.9748,57969
38499,2005,5,27,56.813,7.1921,56842
38500,2005,5,28,57.826,5.5607,52662
38501,2005,5,29,58.333,4.5476,51131
38502,2005,5,30,61.142,4.4995,53582
38503,2005,5,31,62.234,4.9544,58550
38504,2005,6,1,65.527,6.1981,57401
38505,2005,6,2,64.626,6.0409,55988
38506,2005,6,3,65.867,5.7899,52945
38507,2005,6,4,72.958,9.5354,45779
38508,2005,6,5,74.976,11.195,48129
38509,2005,6,6,77.318,8.6695,51924
38510,2005,6,7,76.938,7.3752,52547
38511,2005,6,8,75.688,5.9125,51433
38512,2005,6,9,74.33,4.6649,51903
38513,2005,6,10,77.565,6.9134,47228
38514,2005,6,11,77.308,9.5373,41122
38515,2005,6,12,75.27,5.302,44587
38516,2005,6,13,75.069,8.5796,49016
38517,2005,6,14,68.643,11.959,52323
38518,2005,6,15,60.757,8.1326,56635
38519,2005,6,16,64.048,7.4317,56667
38520,2005,6,17,59.826,6.6855,54375
38521,2005,6,18,62.015,4.5088,48166
38522,2005,6,19,67.882,5.0783,48439
38523,2005,6,20,75.059,6.7192,52110
38524,2005,6,21,73.51,6.9115,51399
38525,2005,6,22,72.605,6.7179,50861
38526,2005,6,23,84.052,9.563,51499
38527,2005,6,24,82.201,7.2994,45301
38528,2005,6,25,72.855,6.2887,41244
38529,2005,6,26,77.201,5.2943,45516
38530,2005,6,27,81.918,7.7417,49462
38531,2005,6,28,78.202,5.7614,47809
38532,2005,6,29,76.05,8.3756,51249
38533,2005,6,30,75.083,10.559,47225
38534,2005,7,1,62.179,6.2012,45157
38535,2005,7,2,65.714,5.5602,39663
38536,2005,7,3,74.986,7.4947,36371
38537,2005,7,4,70.464,4.8994,41675
38538,2005,7,5,68.213,7.5897,47307
38539,2005,7,6,67.717,6.1568,48233
38540,2005,7,7,69.589,5.4203,47420
38541,2005,7,8,72.297,3.9864,43762
38542,2005,7,9,76.313,5.612,40824
38543,2005,7,10,77.093,4.5498,42530
38544,2005,7,11,76.777,5.9421,46710
38545,2005,7,12,74.017,8.9625,50349
38546,2005,7,13,76.479,9.1152,48680
38547,2005,7,14,75.282,7.9742,46611
38548,2005,7,15,77.128,5.3898,45985
38549,2005,7,16,79.581,4.7159,40417
38550,2005,7,17,83.762,9.2656,41127
38551,2005,7,18,77.35,8.7288,46268
38552,2005,7,19,75.357,6.2938,51556
38553,2005,7,20,76.559,4.3236,49707
38554,2005,7,21,72.679,6.5597,50873
38555,2005,7,22,74.005,4.9353,46159
38556,2005,7,23,77.275,9.5974,40143
38557,2005,7,24,85.862,8.3475,40666
38558,2005,7,25,77.611,8.5402,47792
38559,2005,7,26,65.745,8.4547,50849
38560,2005,7,27,65.044,5.6524,51688
38561,2005,7,28,69.784,6.1686,49775
38562,2005,7,29,69.013,6.7533,44443
38563,2005,7,30,75.43,7.1482,38926
38564,2005,7,31,79.147,6.9992,40260
38565,2005,8,1,80.224,5.838,45468
38566,2005,8,2,81.881,8.1948,48970
38567,2005,8,3,83.243,10.993,48082
38568,2005,8,4,75.464,7.9696,48916
38569,2005,8,5,70.638,3.7648,45646
38570,2005,8,6,72.888,4.9778,39193
38571,2005,8,7,76.291,4.8429,42328
38572,2005,8,8,79.985,6.9104,48761
38573,2005,8,9,80.514,6.1753,47361
38574,2005,8,10,75.018,4.6263,49742
38575,2005,8,11,71.891,8.1422,50281
38576,2005,8,12,72.971,6.3517,47133
38577,2005,8,13,66.914,5.8717,41963
38578,2005,8,14,67.948,3.795,45719
38579,2005,8,15,71.505,4.1639,49075
38580,2005,8,16,71.557,3.9481,50767
38581,2005,8,17,74.89,6.8661,51720
38582,2005,8,18,74.269,8.4329,48802
38583,2005,8,19,75.535,6.0245,46547
38584,2005,8,20,73.928,7.9272,37784
38585,2005,8,21,67.917,8.0046,43658
38586,2005,8,22,62.427,6.6465,51952
38587,2005,8,23,65.007,6.912,51054
38588,2005,8,24,68.874,7.6083,50994
38589,2005,8,25,70.79,4.8894,49228
38590,2005,8,26,73.754,6.3827,45807
38591,2005,8,27,73.009,6.885,41201
38592,2005,8,28,71.173,4.1052,44633
38593,2005,8,29,70.943,4.6464,48505
38594,2005,8,30,67.657,9.404,51648
38595,2005,8,31,69.756,5.6115,50000
38596,2005,9,1,71.805,8.7227,50174
38597,2005,9,2,68.913,6.5166,45850
38598,2005,9,3,68.198,4.3394,39493
38599,2005,9,4,69.541,4.9911,37366
38600,2005,9,5,75.296,8.0798,42508
38601,2005,9,6,75.078,4.9652,46761
38602,2005,9,7,72.04,6.909,49174
38603,2005,9,8,67.643,4.9836,49867
38604,2005,9,9,73.877,6.6772,46157
38605,2005,9,10,78.629,8.8192,42227
38606,2005,9,11,78.752,7.3022,43918
38607,2005,9,12,79.481,8.9871,50204
38608,2005,9,13,74.091,8.8323,49217
38609,2005,9,14,62.398,4.6975,51685
38610,2005,9,15,62.646,7.3044,53564
38611,2005,9,16,62.029,4.8665,49306
38612,2005,9,17,66.072,5.3356,43984
38613,2005,9,18,70.275,6.6096,45622
38614,2005,9,19,68.366,6.2818,49969
38615,2005,9,20,70.336,6.2042,50490
38616,2005,9,21,75.221,9.3918,51481
38617,2005,9,22,63.1,10.241,50749
38618,2005,9,23,62.342,9.588,48996
38619,2005,9,24,65.349,3.9932,44045
38620,2005,9,25,66.313,5.5907,47054
38621,2005,9,26,56.331,3.5498,56298
38622,2005,9,27,63.298,6.8764,55702
38623,2005,9,28,53.243,10.991,61447
38624,2005,9,29,52.38,7.4353,68109
38625,2005,9,30,61.455,8.956,54851
38626,2005,10,1,66.926,6.5178,45386
38627,2005,10,2,72.416,9.5026,46484
38628,2005,10,3,75.98,8.0021,47917
38629,2005,10,4,76.493,8.9746,49464
38630,2005,10,5,66.7,11.169,50206
38631,2005,10,6,46.1,9.8957,69397
38632,2005,10,7,45.885,10.211,85099
38633,2005,10,8,48.532,7.801,80460
38634,2005,10,9,49.942,6.4245,76961
38635,2005,10,10,52.508,6.6335,76828
38636,2005,10,11,56.662,6.0151,68871
38637,2005,10,12,55.809,2.1102,66632
38638,2005,10,13,57.518,4.1759,62134
38639,2005,10,14,61.531,8.492,57551
38640,2005,10,15,52.621,7.969,65172
38641,2005,10,16,50.18,5.1473,74363
38642,2005,10,17,57.568,7.6708,72526
38643,2005,10,18,59.83,9.7533,64245
38644,2005,10,19,46.927,5.834,84044
38645,2005,10,20,49.147,7.3789,89968
38646,2005,10,21,48.662,5.4929,84789
38647,2005,10,22,42.641,5.6978,1.01E+05
38648,2005,10,23,42.752,9.4526,1.14E+05
38649,2005,10,24,43.509,9.4551,1.25E+05
38650,2005,10,25,42.981,6.0971,1.28E+05
38651,2005,10,26,42.781,5.1491,1.20E+05
38652,2005,10,27,40.947,2.623,1.24E+05
38653,2005,10,28,43.896,4.5937,1.14E+05
38654,2005,10,29,51.892,8.892,93844
38655,2005,10,30,55.234,8.3796,74728
38656,2005,10,31,48.468,6.2181,91632
38657,2005,11,1,45.078,4.6591,1.09E+05
38658,2005,11,2,58.115,11.234,81201
38659,2005,11,3,56.609,7.6782,71895
38660,2005,11,4,52.292,6.2015,74237
38661,2005,11,5,49.227,11.59,88934
38662,2005,11,6,43.859,7.5588,1.17E+05
38663,2005,11,7,50.613,5.7471,98364
38664,2005,11,8,55.338,10.16,82097
38665,2005,11,9,41.044,13.517,1.26E+05
38666,2005,11,10,39.694,6.4352,1.33E+05
38667,2005,11,11,50.744,8.0393,98976
38668,2005,11,12,55.764,17.338,79214
38669,2005,11,13,39.179,9.9199,1.33E+05
38670,2005,11,14,41.819,10.61,1.41E+05
38671,2005,11,15,38.738,14.395,1.55E+05
38672,2005,11,16,20.883,14.274,2.36E+05
38673,2005,11,17,22.009,7.1234,2.35E+05
38674,2005,11,18,34.368,9.0225,1.93E+05
38675,2005,11,19,41.843,6.4879,1.33E+05
38676,2005,11,20,38,9.9235,1.58E+05
38677,2005,11,21,36.959,10.788,1.61E+05
38678,2005,11,22,31.213,6.5961,1.86E+05
38679,2005,11,23,31.44,15.845,1.90E+05
38680,2005,11,24,16.003,12.696,2.58E+05
38681,2005,11,25,21.041,4.833,2.34E+05
38682,2005,11,26,37.54,6.5615,1.60E+05
38683,2005,11,27,48.337,11.808,1.26E+05
38684,2005,11,28,43.036,14.517,1.37E+05
38685,2005,11,29,26.745,11.192,2.18E+05
38686,2005,11,30,24.299,3.8493,2.26E+05
38687,2005,12,1,20.129,11.908,2.53E+05
38688,2005,12,2,18.115,5.2098,2.55E+05
38689,2005,12,3,23.433,8.2449,2.27E+05
38690,2005,12,4,12.672,7.1764,2.60E+05
38691,2005,12,5,7.3969,6.4171,3.02E+05
38692,2005,12,6,5.4354,7.1231,3.22E+05
38693,2005,12,7,11.356,3.2724,3.04E+05
38694,2005,12,8,21.741,8.0523,2.57E+05
38695,2005,12,9,16.038,11.193,2.65E+05
38696,2005,12,10,26.327,10.498,2.32E+05
38697,2005,12,11,18.554,5.2303,2.43E+05
38698,2005,12,12,23.022,4.859,2.36E+05
38699,2005,12,13,26.61,9.9397,2.26E+05
38700,2005,12,14,31.931,9.6869,2.14E+05
38701,2005,12,15,26.598,7.7138,2.16E+05
38702,2005,12,16,17.15,10.601,2.68E+05
38703,2005,12,17,10.347,7.4713,2.80E+05
38704,2005,12,18,5.91,7.9914,3.12E+05
38705,2005,12,19,8.5252,8.3163,3.28E+05
38706,2005,12,20,14.256,5.4655,2.85E+05
38707,2005,12,21,15.94,6.0173,2.82E+05
38708,2005,12,22,35.399,10.66,2.07E+05
38709,2005,12,23,37.036,4.1223,1.56E+05
38710,2005,12,24,34.852,8,1.63E+05
38711,2005,12,25,34.414,8.0222,1.70E+05
38712,2005,12,26,33.396,6.3822,1.77E+05
38713,2005,12,27,35.4,6.2591,1.72E+05
38714,2005,12,28,34.217,9.291,1.83E+05
38715,2005,12,29,32.477,6.0881,1.85E+05
38716,2005,12,30,33.866,8.6769,1.79E+05
38717,2005,12,31,33.029,6.6813,1.74E+05
38718,2006,1,1,38.433,11.641,1.62E+05
38719,2006,1,2,38.104,9.089,1.69E+05
38720,2006,1,3,38.994,4.3742,1.64E+05
38721,2006,1,4,36.632,11.312,1.79E+05
38722,2006,1,5,30.017,9.5146,2.09E+05
38723,2006,1,6,29.452,9.1736,2.10E+05
38724,2006,1,7,34.06,6.9455,1.79E+05
38725,2006,1,8,36.089,9.9073,1.74E+05
38726,2006,1,9,27.92,4.8249,2.11E+05
38727,2006,1,10,33.641,5.4614,1.89E+05
38728,2006,1,11,37.024,7.6551,1.76E+05
38729,2006,1,12,42.673,7.4677,1.35E+05
38730,2006,1,13,32.145,12.4,1.95E+05
38731,2006,1,14,30.724,6.3656,1.81E+05
38732,2006,1,15,34.899,13.029,1.83E+05
38733,2006,1,16,37.685,8.2267,1.71E+05
38734,2006,1,17,25.977,12.049,2.17E+05
38735,2006,1,18,28.325,7.6768,2.09E+05
38736,2006,1,19,38.287,6.354,1.65E+05
38737,2006,1,20,27.933,7.1107,1.97E+05
38738,2006,1,21,26.072,5.9792,1.97E+05
38739,2006,1,22,27.338,5.8944,2.00E+05
38740,2006,1,23,29.161,12.259,2.14E+05
38741,2006,1,24,33.889,15.876,2.07E+05
38742,2006,1,25,27.591,5.4577,2.10E+05
38743,2006,1,26,37.04,9.9471,1.82E+05
38744,2006,1,27,40.759,8.0152,1.54E+05
38745,2006,1,28,43.118,7.2541,1.39E+05
38746,2006,1,29,37.831,9.7578,1.57E+05
38747,2006,1,30,29.542,8.0353,2.03E+05
38748,2006,1,31,34.636,8.7756,1.89E+05
38749,2006,2,1,34.74,6.5852,1.80E+05
38750,2006,2,2,35.35,4.652,1.78E+05
38751,2006,2,3,33.447,8.7975,1.79E+05
38752,2006,2,4,24.417,12.891,2.27E+05
38753,2006,2,5,24.578,11.209,2.27E+05
38754,2006,2,6,24.501,9.8886,2.41E+05
38755,2006,2,7,24.242,6.7387,2.36E+05
38756,2006,2,8,21.371,8.1417,2.51E+05
38757,2006,2,9,27.109,6.9382,2.24E+05
38758,2006,2,10,29.925,5.1774,2.02E+05
38759,2006,2,11,26.954,6.497,2.12E+05
38760,2006,2,12,22.039,9.004,2.34E+05
38761,2006,2,13,27.507,6.8095,2.33E+05
38762,2006,2,14,38.099,7.4355,1.76E+05
38763,2006,2,15,30.269,11.461,2.04E+05
38764,2006,2,16,22.483,13.801,2.48E+05
38765,2006,2,17,2.6469,12.754,3.19E+05
38766,2006,2,18,0.32959,8.6353,3.49E+05
38767,2006,2,19,13.044,9.6081,3.06E+05
38768,2006,2,20,24.312,9.9221,2.53E+05
38769,2006,2,21,27.235,5.6284,2.17E+05
38770,2006,2,22,33.043,6.8266,1.91E+05
38771,2006,2,23,25.299,7.1108,2.20E+05
38772,2006,2,24,33.083,12.882,2.07E+05
38773,2006,2,25,21.158,8.3678,2.28E+05
38774,2006,2,26,27.16,6.8967,2.21E+05
38775,2006,2,27,25.456,8.1425,2.32E+05
38776,2006,2,28,30.215,7.5315,1.99E+05
38777,2006,3,1,33.294,8.7168,1.98E+05
38778,2006,3,2,27.939,6.6999,2.15E+05
38779,2006,3,3,24.841,5.582,2.13E+05
38780,2006,3,4,29,3.7914,1.91E+05
38781,2006,3,5,31.452,4.2481,1.96E+05
38782,2006,3,6,29.606,4.3469,2.07E+05
38783,2006,3,7,37.057,8.9908,1.76E+05
38784,2006,3,8,43.423,6.1927,1.40E+05
38785,2006,3,9,38.798,8.2335,1.62E+05
38786,2006,3,10,42.961,7.3464,1.36E+05
38787,2006,3,11,50.122,9.6192,1.00E+05
38788,2006,3,12,42.517,10.125,1.39E+05
38789,2006,3,13,34.143,17.688,1.85E+05
38790,2006,3,14,30.437,13.53,2.07E+05
38791,2006,3,15,34.667,5.5809,1.74E+05
38792,2006,3,16,30.696,11.79,2.11E+05
38793,2006,3,17,28.89,7.082,1.92E+05
38794,2006,3,18,31.22,6.7125,1.80E+05
38795,2006,3,19,35.151,7.225,1.68E+05
38796,2006,3,20,30.794,16.098,2.16E+05
38797,2006,3,21,29.532,10.522,2.21E+05
38798,2006,3,22,38.89,7.1967,1.61E+05
38799,2006,3,23,33.97,4.6552,1.80E+05
38800,2006,3,24,35.216,6.6281,1.70E+05
38801,2006,3,25,35.575,4.7172,1.63E+05
38802,2006,3,26,36.486,4.8694,1.54E+05
38803,2006,3,27,40.263,8.8531,1.51E+05
38804,2006,3,28,39.659,3.6497,1.47E+05
38805,2006,3,29,44.895,7.1963,1.38E+05
38806,2006,3,30,59.063,13.994,84091
38807,2006,3,31,47.813,14.936,1.03E+05
38808,2006,4,1,40.805,7.1113,1.26E+05
38809,2006,4,2,44.93,10.569,1.36E+05
38810,2006,4,3,43.097,11.812,1.47E+05
38811,2006,4,4,44.669,8.8711,1.31E+05
38812,2006,4,5,47.624,6.5195,1.17E+05
38813,2006,4,6,49.093,9.4323,1.12E+05
38814,2006,4,7,34.833,15.304,1.76E+05
38815,2006,4,8,36.77,5.2971,1.47E+05
38816,2006,4,9,46.563,6.6821,1.17E+05
38817,2006,4,10,58.186,9.4109,86074
38818,2006,4,11,64.53,12.585,67810
38819,2006,4,12,63.762,8.2608,63917
38820,2006,4,13,63.108,6.8811,58389
38821,2006,4,14,64.19,7.3154,53266
38822,2006,4,15,54.176,8.9668,62946
38823,2006,4,16,47.928,13.146,93845
38824,2006,4,17,46.986,9.8485,1.02E+05
38825,2006,4,18,53.259,10.466,90189
38826,2006,4,19,57.752,5.1811,75740
38827,2006,4,20,60.625,6.3523,60812
38828,2006,4,21,57.164,5.4164,60676
38829,2006,4,22,54.026,8.1775,63789
38830,2006,4,23,51.243,7.0335,80997
38831,2006,4,24,53.232,12.404,79864
38832,2006,4,25,41.821,7.2327,1.29E+05
38833,2006,4,26,56.146,7.5663,80293
38834,2006,4,27,48.63,7.8188,91398
38835,2006,4,28,54.148,9.869,80391
38836,2006,4,29,51.832,15.933,90601
38837,2006,4,30,52.985,14.282,95639
38838,2006,5,1,55.657,8.0627,84698
38839,2006,5,2,59.251,5.3174,69443
38840,2006,5,3,62.098,9.2304,58427
38841,2006,5,4,56.805,9.0276,67125
38842,2006,5,5,46.828,5.5776,87071
38843,2006,5,6,50.554,6.7416,77233
38844,2006,5,7,59.731,7.4708,59054
38845,2006,5,8,62.734,8.6811,60456
38846,2006,5,9,61.648,5.5819,58014
38847,2006,5,10,59.492,8.3095,62271
38848,2006,5,11,40.432,15.428,1.21E+05
38849,2006,5,12,43.221,5.9409,1.23E+05
38850,2006,5,13,45.69,5.3337,1.06E+05
38851,2006,5,14,51.014,9.5917,89377
38852,2006,5,15,53.237,8.191,86359
38853,2006,5,16,58.663,5.1457,69947
38854,2006,5,17,54.174,6.7567,74963
38855,2006,5,18,52.786,7.6054,82470
38856,2006,5,19,51.34,4.0618,78617
38857,2006,5,20,58.907,9.3695,58331
38858,2006,5,21,47.285,4.7749,79677
38859,2006,5,22,52.68,5.7783,80328
38860,2006,5,23,63.112,6.7287,62463
38861,2006,5,24,67.707,9.4472,56524
38862,2006,5,25,66.581,6.55,54027
38863,2006,5,26,67.961,4.2735,48621
38864,2006,5,27,74.5,8.314,42471
38865,2006,5,28,81.811,7.587,37838
38866,2006,5,29,76.565,7.0206,41916
38867,2006,5,30,70.343,5.3573,49545
38868,2006,5,31,66.706,5.9833,54776
38869,2006,6,1,67.76,4.0259,52897
38870,2006,6,2,65.49,5.5007,49570
38871,2006,6,3,63.605,6.1382,45540
38872,2006,6,4,65.283,3.4715,47571
38873,2006,6,5,68.826,6.7639,52048
38874,2006,6,6,70.462,7.7972,52916
38875,2006,6,7,68.094,6.4526,52100
38876,2006,6,8,68.238,8.6605,51423
38877,2006,6,9,55.45,10.045,55886
38878,2006,6,10,55.721,9.8018,50720
38879,2006,6,11,57.201,7.1874,54213
38880,2006,6,12,59.101,5.8236,57194
38881,2006,6,13,65.16,4.2518,53848
38882,2006,6,14,64.206,4.5792,55423
38883,2006,6,15,75.326,8.2067,50775
38884,2006,6,16,81.687,10.464,44864
38885,2006,6,17,79.608,11.008,38430
38886,2006,6,18,72.086,8.2238,43917
38887,2006,6,19,70.964,8.3737,51854
38888,2006,6,20,70.49,8.2183,49494
38889,2006,6,21,75.463,7.9686,50630
38890,2006,6,22,67.655,8.4002,51984
38891,2006,6,23,62.679,5.1014,49428
38892,2006,6,24,67.638,4.499,41737
38893,2006,6,25,63.107,7.8655,46101
38894,2006,6,26,65.354,6.171,52222
38895,2006,6,27,68.583,5.8331,50877
38896,2006,6,28,64.292,4.7746,52850
38897,2006,6,29,69.439,4.6828,51726
38898,2006,6,30,73.897,6.8937,44570
38899,2006,7,1,80.48,10.43,39333
38900,2006,7,2,75.524,5.9499,37365
38901,2006,7,3,76.39,7.68,36824
38902,2006,7,4,67.254,5.6914,40093
38903,2006,7,5,67.593,5.1912,46165
38904,2006,7,6,69.609,3.9567,47587
38905,2006,7,7,72.276,6.4799,43895
38906,2006,7,8,75.869,8.2256,38436
38907,2006,7,9,72.306,9.5671,41549
38908,2006,7,10,65.391,6.1198,50742
38909,2006,7,11,68.503,6.4104,50476
38910,2006,7,12,72.135,4.5738,51002
38911,2006,7,13,76.81,6.0718,47816
38912,2006,7,14,80.354,6.0221,45394
38913,2006,7,15,84.748,6.9606,37482
38914,2006,7,16,84.698,9.2712,40565
38915,2006,7,17,80.925,9.0542,46839
38916,2006,7,18,72.947,6.8094,49279
38917,2006,7,19,76.45,7.2241,46428
38918,2006,7,20,73.94,5.3294,49818
38919,2006,7,21,66.174,6.4873,46426
38920,2006,7,22,68.446,3.5375,39123
38921,2006,7,23,72.812,7.3917,40282
38922,2006,7,24,79.296,8.5008,44397
38923,2006,7,25,80.083,9.3302,46015
38924,2006,7,26,78.393,5.0471,46307
38925,2006,7,27,74.697,3.9108,46295
38926,2006,7,28,82.514,5.2797,42563
38927,2006,7,29,82.728,5.4591,37715
38928,2006,7,30,80.942,6.1938,40075
38929,2006,7,31,88.221,9.3961,46494
38930,2006,8,1,86.38,8.8489,46375
38931,2006,8,2,77.368,8.174,48382
38932,2006,8,3,74.397,5.8466,46386
38933,2006,8,4,75.517,3.672,44146
38934,2006,8,5,75.516,6.703,37974
38935,2006,8,6,74.472,5.4154,40430
38936,2006,8,7,72.284,5.9664,49530
38937,2006,8,8,69.444,4.6758,49909
38938,2006,8,9,75.858,4.6118,46689
38939,2006,8,10,71.867,10.676,47669
38940,2006,8,11,67.467,7.5721,45220
38941,2006,8,12,68.868,5.1319,38277
38942,2006,8,13,74.194,7.9589,40391
38943,2006,8,14,71.99,7.7724,47932
38944,2006,8,15,70.37,3.4742,47995
38945,2006,8,16,71.787,5.0546,47571
38946,2006,8,17,71.607,4.4312,48066
38947,2006,8,18,72.353,4.1479,43391
38948,2006,8,19,68.393,6.8297,39210
38949,2006,8,20,67.053,4.4817,42968
38950,2006,8,21,72.551,4.1759,48477
38951,2006,8,22,71.661,4.664,48450
38952,2006,8,23,72.933,7.8282,47939
38953,2006,8,24,70.227,6.3903,47043
38954,2006,8,25,72.901,3.1888,44609
38955,2006,8,26,72.333,6.4395,40450
38956,2006,8,27,70.432,6.0961,43215
38957,2006,8,28,65.511,6.8493,48972
38958,2006,8,29,68.367,6.5258,49250
38959,2006,8,30,65.598,9.6752,49475
38960,2006,8,31,66.755,8.8261,48745
38961,2006,9,1,66.066,6.7567,42007
38962,2006,9,2,64.973,4.0019,37212
38963,2006,9,3,67.141,4.8707,34429
38964,2006,9,4,63.349,3.6676,41722
38965,2006,9,5,67.664,3.1188,47542
38966,2006,9,6,67.87,3.3824,47789
38967,2006,9,7,71.201,6.1136,46901
38968,2006,9,8,68.517,8.7016,42549
38969,2006,9,9,60.251,10.116,41168
38970,2006,9,10,58.731,11.306,46832
38971,2006,9,11,61.867,8.5763,51960
38972,2006,9,12,61.532,8.7004,50342
38973,2006,9,13,59.382,6.105,54215
38974,2006,9,14,62.234,3.5121,50638
38975,2006,9,15,67.432,8.0421,45708
38976,2006,9,16,70.554,9.9225,41207
38977,2006,9,17,66.369,7.2517,44962
38978,2006,9,18,55.698,10.29,54427
38979,2006,9,19,48.794,8.6921,69477
38980,2006,9,20,49.694,3.0746,69341
38981,2006,9,21,60.229,11.754,57504
38982,2006,9,22,62.133,7.147,49154
38983,2006,9,23,58.893,6.2668,46754
38984,2006,9,24,55.332,6.0673,55412
38985,2006,9,25,57.407,5.8507,58521
38986,2006,9,26,61.391,7.6409,55444
38987,2006,9,27,52.075,8.2875,65120
38988,2006,9,28,48.02,4.5754,76483
38989,2006,9,29,51.918,7.5619,73938
38990,2006,9,30,53.943,4.009,59331
38991,2006,10,1,64.256,9.458,50870
38992,2006,10,2,65.169,7.5348,49994
38993,2006,10,3,66.426,8.6377,55440
38994,2006,10,4,53.191,11.035,67645
38995,2006,10,5,49.595,4.9451,77421
38996,2006,10,6,50.22,5.7443,74655
38997,2006,10,7,56.665,7.4017,56426
38998,2006,10,8,60.984,7.1477,52825
38999,2006,10,9,52.071,10.75,75906
39000,2006,10,10,50.527,4.4503,82905
39001,2006,10,11,36.893,11.58,1.29E+05
39002,2006,10,12,34.832,15.25,1.65E+05
39003,2006,10,13,40.296,11.016,1.44E+05
39004,2006,10,14,38.457,6.1672,1.27E+05
39005,2006,10,15,50.004,7.5917,99425
39006,2006,10,16,51.161,9.5772,95346
39007,2006,10,17,53.978,6.8118,84485
39008,2006,10,18,43.958,7.5628,1.07E+05
39009,2006,10,19,39.661,5.7927,1.33E+05
39010,2006,10,20,46.56,5.4438,1.10E+05
